INPUT:image	OUTPUT:result	CONFIDENCE:result	
/car-numbers-1/train_unlabelled/2531.png	no	99.99%	
/car-numbers-1/train_unlabelled/2906.png	no	99.99%	
/car-numbers-1/train_unlabelled/2402.png	no	98.82%	
/car-numbers-1/train_unlabelled/3179.png	no	99.99%	
/car-numbers-1/train_unlabelled/595.png	no	99.99%	
/car-numbers-1/train_unlabelled/883.png	no	100.00%	
/car-numbers-1/train_unlabelled/1210.png	no	98.83%	
/car-numbers-1/train_unlabelled/2887.png	no	99.13%	
/car-numbers-1/train_unlabelled/2425.png	no	99.99%	
/car-numbers-1/train_unlabelled/1698.png	no	99.99%	
/car-numbers-1/train_unlabelled/4629.png	no	99.99%	
/car-numbers-1/train_unlabelled/1537.png	no	99.99%	
/car-numbers-1/train_unlabelled/5589.png	no	99.99%	
/car-numbers-1/train_unlabelled/5028.png	no	99.99%	
/car-numbers-1/train_unlabelled/2332.png	no	99.81%	
/car-numbers-1/train_unlabelled/2245.png	no	99.23%	
/car-numbers-1/train_unlabelled/4897.png	no	99.31%	
/car-numbers-1/train_unlabelled/2866.png	no	99.99%	
/car-numbers-1/train_unlabelled/1743.png	no	99.14%	
/car-numbers-1/train_unlabelled/1579.png	no	99.14%	
/car-numbers-1/train_unlabelled/4474.png	no	98.82%	
/car-numbers-1/train_unlabelled/4392.png	no	98.82%	
/car-numbers-1/train_unlabelled/5515.png	no	98.82%	
/car-numbers-1/train_unlabelled/2743.png	no	99.99%	
/car-numbers-1/train_unlabelled/5748.png	no	98.81%	
/car-numbers-1/train_unlabelled/5646.png	no	100.00%	
/car-numbers-1/train_unlabelled/4291.png	no	98.83%	
/car-numbers-1/train_unlabelled/1949.png	no	98.94%	
/car-numbers-1/train_unlabelled/3397.png	no	99.99%	
/car-numbers-1/train_unlabelled/5698.png	no	99.99%	
/car-numbers-1/train_unlabelled/2010.png	no	98.94%	
/car-numbers-1/train_unlabelled/2336.png	no	98.83%	
/car-numbers-1/train_unlabelled/1189.png	no	99.99%	
/car-numbers-1/train_unlabelled/3888.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2008.png	no	99.99%	
/car-numbers-1/train_unlabelled/3734.png	no	98.94%	
/car-numbers-1/train_unlabelled/1268.png	no	99.14%	
/car-numbers-1/train_unlabelled/3657.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3066.png	no	99.99%	
/car-numbers-1/train_unlabelled/2017.png	no	99.99%	
/car-numbers-1/train_unlabelled/5521.png	no	98.83%	
/car-numbers-1/train_unlabelled/4206.png	no	99.99%	
/car-numbers-1/train_unlabelled/3611.png	no	98.82%	
/car-numbers-1/train_unlabelled/3926.png	no	99.83%	
/car-numbers-1/train_unlabelled/2652.png	no	99.99%	
/car-numbers-1/train_unlabelled/4991.png	no	98.82%	
/car-numbers-1/train_unlabelled/2166.png	no	99.99%	
/car-numbers-1/train_unlabelled/5735.png	no	99.99%	
/car-numbers-1/train_unlabelled/979.png	no	99.99%	
/car-numbers-1/train_unlabelled/878.png	no	98.83%	
/car-numbers-1/train_unlabelled/4262.png	no	99.99%	
/car-numbers-1/train_unlabelled/5054.png	no	98.94%	
/car-numbers-1/train_unlabelled/3134.png	no	99.99%	
/car-numbers-1/train_unlabelled/2005.png	no	100.00%	
/car-numbers-1/train_unlabelled/885.png	no	100.00%	
/car-numbers-1/train_unlabelled/3853.png	no	100.00%	
/car-numbers-1/train_unlabelled/5323.png	no	99.14%	
/car-numbers-1/train_unlabelled/5529.png	no	100.00%	
/car-numbers-1/train_unlabelled/3899.png	no	98.76%	
/car-numbers-1/train_unlabelled/1938.png	no	99.99%	
/car-numbers-1/train_unlabelled/1597.png	no	98.75%	
/car-numbers-1/train_unlabelled/4165.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2319.png	no	99.99%	
/car-numbers-1/train_unlabelled/4057.png	no	99.99%	
/car-numbers-1/train_unlabelled/4370.png	no	99.99%	
/car-numbers-1/train_unlabelled/623.png	no	99.99%	
/car-numbers-1/train_unlabelled/5718.png	no	99.99%	
/car-numbers-1/train_unlabelled/4213.png	no	99.99%	
/car-numbers-1/train_unlabelled/2091.png	no	99.99%	
/car-numbers-1/train_unlabelled/2145.png	no	99.99%	
/car-numbers-1/train_unlabelled/3197.png	no	99.80%	
/car-numbers-1/train_unlabelled/3873.png	no	99.81%	
/car-numbers-1/train_unlabelled/4115.png	no	99.81%	
/car-numbers-1/train_unlabelled/1188.png	no	99.81%	
/car-numbers-1/train_unlabelled/3439.png	no	98.83%	
/car-numbers-1/train_unlabelled/5893.png	yes	99.99%	
/car-numbers-1/train_unlabelled/2509.png	no	98.76%	
/car-numbers-1/train_unlabelled/5807.png	no	98.83%	
/car-numbers-1/train_unlabelled/1567.png	no	98.83%	
/car-numbers-1/train_unlabelled/5257.png	no	98.83%	
/car-numbers-1/train_unlabelled/2360.png	no	98.83%	
/car-numbers-1/train_unlabelled/1145.png	no	98.76%	
/car-numbers-1/train_unlabelled/789.png	no	98.83%	
/car-numbers-1/train_unlabelled/775.png	no	98.76%	
/car-numbers-1/train_unlabelled/3028.png	no	98.97%	
/car-numbers-1/train_unlabelled/2777.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1424.png	no	98.82%	
/car-numbers-1/train_unlabelled/2550.png	no	99.13%	
/car-numbers-1/train_unlabelled/5241.png	yes	100.00%	
/car-numbers-1/train_unlabelled/776.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2236.png	no	98.83%	
/car-numbers-1/train_unlabelled/3627.png	no	98.83%	
/car-numbers-1/train_unlabelled/5074.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5167.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5784.png	no	99.13%	
/car-numbers-1/train_unlabelled/2342.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3310.png	no	98.69%	
/car-numbers-1/train_unlabelled/5230.png	no	98.69%	
/car-numbers-1/train_unlabelled/3152.png	no	98.82%	
/car-numbers-1/train_unlabelled/2237.png	no	99.99%	
/car-numbers-1/train_unlabelled/5080.png	no	98.83%	
/car-numbers-1/train_unlabelled/3874.png	no	98.75%	
/car-numbers-1/train_unlabelled/1773.png	no	98.76%	
/car-numbers-1/train_unlabelled/4076.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2975.png	no	98.97%	
/car-numbers-1/train_unlabelled/3493.png	yes	100.00%	
/car-numbers-1/train_unlabelled/722.png	no	98.83%	
/car-numbers-1/train_unlabelled/834.png	no	99.99%	
/car-numbers-1/train_unlabelled/2340.png	no	98.97%	
/car-numbers-1/train_unlabelled/3921.png	no	98.75%	
/car-numbers-1/train_unlabelled/1042.png	no	98.82%	
/car-numbers-1/train_unlabelled/3570.png	no	98.94%	
/car-numbers-1/train_unlabelled/4070.png	no	98.97%	
/car-numbers-1/train_unlabelled/5087.png	no	98.81%	
/car-numbers-1/train_unlabelled/2381.png	no	99.95%	
/car-numbers-1/train_unlabelled/5447.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2470.png	no	98.97%	
/car-numbers-1/train_unlabelled/5079.png	no	99.07%	
/car-numbers-1/train_unlabelled/2407.png	no	98.97%	
/car-numbers-1/train_unlabelled/3271.png	no	99.99%	
/car-numbers-1/train_unlabelled/1142.png	no	100.00%	
/car-numbers-1/train_unlabelled/3967.png	no	99.99%	
/car-numbers-1/train_unlabelled/4027.png	no	99.99%	
/car-numbers-1/train_unlabelled/715.png	no	98.82%	
/car-numbers-1/train_unlabelled/2563.png	no	98.82%	
/car-numbers-1/train_unlabelled/2595.png	no	98.81%	
/car-numbers-1/train_unlabelled/4745.png	no	98.82%	
/car-numbers-1/train_unlabelled/2174.png	no	98.76%	
/car-numbers-1/train_unlabelled/4845.png	no	98.70%	
/car-numbers-1/train_unlabelled/2534.png	no	99.95%	
/car-numbers-1/train_unlabelled/1262.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4791.png	no	98.83%	
/car-numbers-1/train_unlabelled/2101.png	no	98.83%	
/car-numbers-1/train_unlabelled/2678.png	no	98.83%	
/car-numbers-1/train_unlabelled/1074.png	no	99.95%	
/car-numbers-1/train_unlabelled/4896.png	no	98.83%	
/car-numbers-1/train_unlabelled/2333.png	no	98.83%	
/car-numbers-1/train_unlabelled/1441.png	no	99.99%	
/car-numbers-1/train_unlabelled/5792.png	no	98.82%	
/car-numbers-1/train_unlabelled/3512.png	no	98.83%	
/car-numbers-1/train_unlabelled/3038.png	no	98.94%	
/car-numbers-1/train_unlabelled/3958.png	no	98.83%	
/car-numbers-1/train_unlabelled/2399.png	no	98.83%	
/car-numbers-1/train_unlabelled/2920.png	no	98.94%	
/car-numbers-1/train_unlabelled/1234.png	no	99.95%	
/car-numbers-1/train_unlabelled/1947.png	no	99.95%	
/car-numbers-1/train_unlabelled/1232.png	no	99.95%	
/car-numbers-1/train_unlabelled/3042.png	no	99.99%	
/car-numbers-1/train_unlabelled/3822.png	no	98.91%	
/car-numbers-1/train_unlabelled/1130.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4773.png	no	98.83%	
/car-numbers-1/train_unlabelled/4088.png	no	98.94%	
/car-numbers-1/train_unlabelled/4003.png	no	98.94%	
/car-numbers-1/train_unlabelled/5365.png	no	99.99%	
/car-numbers-1/train_unlabelled/4691.png	no	98.82%	
/car-numbers-1/train_unlabelled/2986.png	no	98.83%	
/car-numbers-1/train_unlabelled/2358.png	no	98.83%	
/car-numbers-1/train_unlabelled/3254.png	no	99.31%	
/car-numbers-1/train_unlabelled/3742.png	no	98.94%	
/car-numbers-1/train_unlabelled/1118.png	no	98.83%	
/car-numbers-1/train_unlabelled/829.png	no	99.88%	
/car-numbers-1/train_unlabelled/5672.png	no	99.95%	
/car-numbers-1/train_unlabelled/1974.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2660.png	no	99.99%	
/car-numbers-1/train_unlabelled/1711.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4695.png	no	99.99%	
/car-numbers-1/train_unlabelled/1913.png	yes	100.00%	
/car-numbers-1/train_unlabelled/839.png	no	98.82%	
/car-numbers-1/train_unlabelled/4199.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1323.png	no	99.99%	
/car-numbers-1/train_unlabelled/5081.png	no	98.83%	
/car-numbers-1/train_unlabelled/1520.png	no	99.99%	
/car-numbers-1/train_unlabelled/1091.png	no	99.99%	
/car-numbers-1/train_unlabelled/2710.png	no	100.00%	
/car-numbers-1/train_unlabelled/4778.png	no	99.99%	
/car-numbers-1/train_unlabelled/5841.png	no	99.99%	
/car-numbers-1/train_unlabelled/2467.png	no	99.99%	
/car-numbers-1/train_unlabelled/3427.png	no	99.99%	
/car-numbers-1/train_unlabelled/4717.png	no	98.83%	
/car-numbers-1/train_unlabelled/4965.png	no	98.82%	
/car-numbers-1/train_unlabelled/1252.png	no	99.99%	
/car-numbers-1/train_unlabelled/5078.png	no	99.95%	
/car-numbers-1/train_unlabelled/3613.png	no	99.95%	
/car-numbers-1/train_unlabelled/3957.png	no	99.95%	
/car-numbers-1/train_unlabelled/4615.png	no	99.40%	
/car-numbers-1/train_unlabelled/2941.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5483.png	no	99.99%	
/car-numbers-1/train_unlabelled/3384.png	no	99.00%	
/car-numbers-1/train_unlabelled/2012.png	no	98.83%	
/car-numbers-1/train_unlabelled/4770.png	no	99.99%	
/car-numbers-1/train_unlabelled/3640.png	no	98.82%	
/car-numbers-1/train_unlabelled/2105.png	no	99.13%	
/car-numbers-1/train_unlabelled/1324.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4400.png	no	99.23%	
/car-numbers-1/train_unlabelled/5245.png	no	99.99%	
/car-numbers-1/train_unlabelled/3567.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1820.png	no	99.99%	
/car-numbers-1/train_unlabelled/4192.png	no	99.99%	
/car-numbers-1/train_unlabelled/4416.png	no	99.99%	
/car-numbers-1/train_unlabelled/5175.png	no	99.23%	
/car-numbers-1/train_unlabelled/2800.png	no	98.79%	
/car-numbers-1/train_unlabelled/1345.png	no	98.79%	
/car-numbers-1/train_unlabelled/1594.png	no	99.99%	
/car-numbers-1/train_unlabelled/5313.png	no	100.00%	
/car-numbers-1/train_unlabelled/2309.png	no	99.23%	
/car-numbers-1/train_unlabelled/5848.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3434.png	no	98.82%	
/car-numbers-1/train_unlabelled/739.png	no	99.40%	
/car-numbers-1/train_unlabelled/697.png	no	99.99%	
/car-numbers-1/train_unlabelled/1954.png	no	99.99%	
/car-numbers-1/train_unlabelled/2769.png	no	99.99%	
/car-numbers-1/train_unlabelled/1807.png	no	98.83%	
/car-numbers-1/train_unlabelled/1646.png	no	98.83%	
/car-numbers-1/train_unlabelled/4223.png	no	99.99%	
/car-numbers-1/train_unlabelled/601.png	no	99.99%	
/car-numbers-1/train_unlabelled/1115.png	no	99.99%	
/car-numbers-1/train_unlabelled/3576.png	no	99.99%	
/car-numbers-1/train_unlabelled/4888.png	no	99.99%	
/car-numbers-1/train_unlabelled/5379.png	no	98.83%	
/car-numbers-1/train_unlabelled/3598.png	no	98.83%	
/car-numbers-1/train_unlabelled/934.png	no	99.37%	
/car-numbers-1/train_unlabelled/3255.png	no	99.99%	
/car-numbers-1/train_unlabelled/4441.png	no	98.83%	
/car-numbers-1/train_unlabelled/4409.png	no	99.99%	
/car-numbers-1/train_unlabelled/4025.png	no	99.99%	
/car-numbers-1/train_unlabelled/5753.png	no	99.99%	
/car-numbers-1/train_unlabelled/5120.png	no	99.99%	
/car-numbers-1/train_unlabelled/1636.png	no	99.99%	
/car-numbers-1/train_unlabelled/4207.png	no	99.99%	
/car-numbers-1/train_unlabelled/4191.png	no	99.99%	
/car-numbers-1/train_unlabelled/4699.png	no	99.99%	
/car-numbers-1/train_unlabelled/3704.png	no	100.00%	
/car-numbers-1/train_unlabelled/2946.png	no	99.99%	
/car-numbers-1/train_unlabelled/4442.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3770.png	no	89.50%	
/car-numbers-1/train_unlabelled/5261.png	no	98.83%	
/car-numbers-1/train_unlabelled/2063.png	no	98.83%	
/car-numbers-1/train_unlabelled/4704.png	no	98.83%	
/car-numbers-1/train_unlabelled/1726.png	no	99.57%	
/car-numbers-1/train_unlabelled/4909.png	no	99.99%	
/car-numbers-1/train_unlabelled/3717.png	no	99.99%	
/car-numbers-1/train_unlabelled/4149.png	no	99.99%	
/car-numbers-1/train_unlabelled/3322.png	no	98.97%	
/car-numbers-1/train_unlabelled/1854.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5582.png	no	98.82%	
/car-numbers-1/train_unlabelled/3456.png	no	99.14%	
/car-numbers-1/train_unlabelled/3698.png	no	99.99%	
/car-numbers-1/train_unlabelled/4234.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1063.png	no	98.57%	
/car-numbers-1/train_unlabelled/1184.png	no	98.57%	
/car-numbers-1/train_unlabelled/5104.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3771.png	no	98.83%	
/car-numbers-1/train_unlabelled/3380.png	no	98.81%	
/car-numbers-1/train_unlabelled/2066.png	no	98.81%	
/car-numbers-1/train_unlabelled/3776.png	no	98.78%	
/car-numbers-1/train_unlabelled/5625.png	no	98.97%	
/car-numbers-1/train_unlabelled/5511.png	no	98.83%	
/car-numbers-1/train_unlabelled/5580.png	no	98.78%	
/car-numbers-1/train_unlabelled/3331.png	no	98.83%	
/car-numbers-1/train_unlabelled/1156.png	no	98.82%	
/car-numbers-1/train_unlabelled/1380.png	no	99.42%	
/car-numbers-1/train_unlabelled/2377.png	no	99.41%	
/car-numbers-1/train_unlabelled/3142.png	no	99.99%	
/car-numbers-1/train_unlabelled/4181.png	no	99.99%	
/car-numbers-1/train_unlabelled/4805.png	no	99.99%	
/car-numbers-1/train_unlabelled/4477.png	no	98.83%	
/car-numbers-1/train_unlabelled/3205.png	no	98.81%	
/car-numbers-1/train_unlabelled/5604.png	no	98.82%	
/car-numbers-1/train_unlabelled/4723.png	no	98.80%	
/car-numbers-1/train_unlabelled/5869.png	no	98.80%	
/car-numbers-1/train_unlabelled/952.png	no	98.83%	
/car-numbers-1/train_unlabelled/3318.png	no	99.81%	
/car-numbers-1/train_unlabelled/1895.png	no	98.83%	
/car-numbers-1/train_unlabelled/2365.png	no	98.82%	
/car-numbers-1/train_unlabelled/828.png	no	98.83%	
/car-numbers-1/train_unlabelled/4646.png	no	98.82%	
/car-numbers-1/train_unlabelled/3503.png	no	98.77%	
/car-numbers-1/train_unlabelled/2542.png	no	98.82%	
/car-numbers-1/train_unlabelled/3970.png	no	98.92%	
/car-numbers-1/train_unlabelled/2711.png	no	99.83%	
/car-numbers-1/train_unlabelled/4911.png	no	98.92%	
/car-numbers-1/train_unlabelled/5804.png	no	99.07%	
/car-numbers-1/train_unlabelled/3520.png	no	98.97%	
/car-numbers-1/train_unlabelled/3513.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4413.png	no	99.07%	
/car-numbers-1/train_unlabelled/4377.png	no	98.77%	
/car-numbers-1/train_unlabelled/3797.png	no	98.83%	
/car-numbers-1/train_unlabelled/4895.png	no	98.83%	
/car-numbers-1/train_unlabelled/4177.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5659.png	no	98.83%	
/car-numbers-1/train_unlabelled/4621.png	no	98.83%	
/car-numbers-1/train_unlabelled/813.png	no	98.83%	
/car-numbers-1/train_unlabelled/3905.png	no	98.83%	
/car-numbers-1/train_unlabelled/1436.png	no	99.14%	
/car-numbers-1/train_unlabelled/2755.png	no	98.81%	
/car-numbers-1/train_unlabelled/2380.png	no	99.80%	
/car-numbers-1/train_unlabelled/2437.png	no	99.80%	
/car-numbers-1/train_unlabelled/2616.png	no	99.99%	
/car-numbers-1/train_unlabelled/3646.png	no	99.81%	
/car-numbers-1/train_unlabelled/2610.png	no	99.99%	
/car-numbers-1/train_unlabelled/1432.png	no	99.83%	
/car-numbers-1/train_unlabelled/5585.png	no	99.99%	
/car-numbers-1/train_unlabelled/1346.png	no	99.81%	
/car-numbers-1/train_unlabelled/741.png	no	98.83%	
/car-numbers-1/train_unlabelled/3301.png	no	98.94%	
/car-numbers-1/train_unlabelled/2640.png	no	99.99%	
/car-numbers-1/train_unlabelled/2739.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4711.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4230.png	no	99.99%	
/car-numbers-1/train_unlabelled/5799.png	no	98.83%	
/car-numbers-1/train_unlabelled/4150.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1284.png	no	99.99%	
/car-numbers-1/train_unlabelled/2526.png	no	98.82%	
/car-numbers-1/train_unlabelled/2781.png	no	99.99%	
/car-numbers-1/train_unlabelled/3560.png	no	99.99%	
/car-numbers-1/train_unlabelled/3348.png	no	99.99%	
/car-numbers-1/train_unlabelled/3740.png	no	98.83%	
/car-numbers-1/train_unlabelled/2844.png	no	98.94%	
/car-numbers-1/train_unlabelled/2714.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4532.png	no	98.82%	
/car-numbers-1/train_unlabelled/1812.png	no	99.99%	
/car-numbers-1/train_unlabelled/2189.png	no	99.99%	
/car-numbers-1/train_unlabelled/3697.png	no	100.00%	
/car-numbers-1/train_unlabelled/5931.png	yes	99.99%	
/car-numbers-1/train_unlabelled/5471.png	no	99.99%	
/car-numbers-1/train_unlabelled/3803.png	no	98.82%	
/car-numbers-1/train_unlabelled/3414.png	no	99.99%	
/car-numbers-1/train_unlabelled/2366.png	no	99.99%	
/car-numbers-1/train_unlabelled/1547.png	no	99.14%	
/car-numbers-1/train_unlabelled/2287.png	no	99.99%	
/car-numbers-1/train_unlabelled/2115.png	no	99.99%	
/car-numbers-1/train_unlabelled/5788.png	no	99.99%	
/car-numbers-1/train_unlabelled/933.png	no	99.99%	
/car-numbers-1/train_unlabelled/1608.png	no	99.99%	
/car-numbers-1/train_unlabelled/1572.png	no	100.00%	
/car-numbers-1/train_unlabelled/827.png	no	100.00%	
/car-numbers-1/train_unlabelled/790.png	no	100.00%	
/car-numbers-1/train_unlabelled/4605.png	no	100.00%	
/car-numbers-1/train_unlabelled/1477.png	no	100.00%	
/car-numbers-1/train_unlabelled/4255.png	no	99.99%	
/car-numbers-1/train_unlabelled/5675.png	no	99.99%	
/car-numbers-1/train_unlabelled/3077.png	no	99.99%	
/car-numbers-1/train_unlabelled/4242.png	no	99.99%	
/car-numbers-1/train_unlabelled/3813.png	no	99.99%	
/car-numbers-1/train_unlabelled/1412.png	no	100.00%	
/car-numbers-1/train_unlabelled/1672.png	no	99.99%	
/car-numbers-1/train_unlabelled/2123.png	no	99.95%	
/car-numbers-1/train_unlabelled/4339.png	no	99.95%	
/car-numbers-1/train_unlabelled/1581.png	no	99.95%	
/car-numbers-1/train_unlabelled/1725.png	no	99.99%	
/car-numbers-1/train_unlabelled/1569.png	no	99.99%	
/car-numbers-1/train_unlabelled/5016.png	no	100.00%	
/car-numbers-1/train_unlabelled/4949.png	no	99.99%	
/car-numbers-1/train_unlabelled/4249.png	no	99.99%	
/car-numbers-1/train_unlabelled/944.png	no	99.43%	
/car-numbers-1/train_unlabelled/800.png	no	98.75%	
/car-numbers-1/train_unlabelled/4617.png	no	98.82%	
/car-numbers-1/train_unlabelled/3270.png	no	99.42%	
/car-numbers-1/train_unlabelled/1792.png	no	99.99%	
/car-numbers-1/train_unlabelled/1832.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5337.png	no	99.99%	
/car-numbers-1/train_unlabelled/1260.png	no	98.91%	
/car-numbers-1/train_unlabelled/5351.png	no	99.18%	
/car-numbers-1/train_unlabelled/1352.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3924.png	no	99.99%	
/car-numbers-1/train_unlabelled/1318.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4010.png	no	98.83%	
/car-numbers-1/train_unlabelled/899.png	no	98.83%	
/car-numbers-1/train_unlabelled/2472.png	no	99.99%	
/car-numbers-1/train_unlabelled/5269.png	no	99.99%	
/car-numbers-1/train_unlabelled/2873.png	no	99.99%	
/car-numbers-1/train_unlabelled/1187.png	no	99.99%	
/car-numbers-1/train_unlabelled/676.png	no	99.99%	
/car-numbers-1/train_unlabelled/1595.png	no	98.79%	
/car-numbers-1/train_unlabelled/1809.png	no	99.22%	
/car-numbers-1/train_unlabelled/1782.png	no	98.83%	
/car-numbers-1/train_unlabelled/1984.png	no	99.99%	
/car-numbers-1/train_unlabelled/4772.png	no	99.99%	
/car-numbers-1/train_unlabelled/738.png	yes	100.00%	
/car-numbers-1/train_unlabelled/769.png	no	98.83%	
/car-numbers-1/train_unlabelled/2148.png	no	98.81%	
/car-numbers-1/train_unlabelled/1632.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4570.png	no	99.41%	
/car-numbers-1/train_unlabelled/1031.png	no	98.81%	
/car-numbers-1/train_unlabelled/809.png	no	99.99%	
/car-numbers-1/train_unlabelled/2569.png	no	98.81%	
/car-numbers-1/train_unlabelled/5283.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5834.png	no	98.97%	
/car-numbers-1/train_unlabelled/4780.png	no	99.99%	
/car-numbers-1/train_unlabelled/1752.png	no	99.23%	
/car-numbers-1/train_unlabelled/5124.png	no	98.97%	
/car-numbers-1/train_unlabelled/5392.png	no	99.42%	
/car-numbers-1/train_unlabelled/2942.png	no	99.99%	
/car-numbers-1/train_unlabelled/3785.png	no	99.99%	
/car-numbers-1/train_unlabelled/5278.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1084.png	no	99.99%	
/car-numbers-1/train_unlabelled/5282.png	no	99.99%	
/car-numbers-1/train_unlabelled/4180.png	no	98.94%	
/car-numbers-1/train_unlabelled/5513.png	no	99.41%	
